-9.982752989700013346e-01,3.488295431696222110e-02,-7.235668488725280900e-01
-3.486054160463742529e-02,-9.989171150769138308e-01,1.808881173909519635e+00
2.311346973421477625e-18,-1.097291873668856225e-16,1.000000000000000222e+00
