9.936501909876447325e-01,3.464071157865080547e-02,-2.278964576595522359e-02
-3.469902927491007316e-02,9.919801906666576574e-01,2.471859244618055881e-02
-7.079861262972123885e-18,3.969392554932012940e-17,9.999999999999997780e-01
